time,car_loc_x,car_loc_y,car_loc_z,car_rot_pitch,car_rot_yaw,car_rot_roll,car_vel_x,car_vel_y,car_vel_z,car_ang_x,car_ang_y,car_ang_z,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
2.1500015258789062,1995.929931640625,0.0,17.0,-0.009491506032645702,0.0,0.0,1384.930908203125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1583328247070312,2007.47998046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1386.3909912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1666717529296875,2019.0499267578125,0.0,17.0,-0.009491506032645702,0.0,0.0,1387.8409423828125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1750030517578125,2030.6300048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1389.27099609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1833343505859375,2042.219970703125,0.0,17.0,-0.009491506032645702,0.0,0.0,1390.69091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.1916656494140625,2053.820068359375,0.0,17.0,-0.009491506032645702,0.0,0.0,1392.1009521484375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2000045776367188,2065.429931640625,0.0,17.0,-0.009491506032645702,0.0,0.0,1393.5009765625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2083358764648438,2077.050048828125,0.0,17.0,-0.009491506032645702,0.0,0.0,1394.8909912109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2166671752929688,2088.68994140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1396.260986328125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2249984741210938,2100.33984375,0.0,17.0,-0.009491506032645702,0.0,0.0,1397.6209716796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.23333740234375,2112.0,0.0,17.0,-0.009491506032645702,0.0,0.0,1398.970947265625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.241668701171875,2123.669921875,0.0,17.0,-0.009491506032645702,0.0,0.0,1400.3109130859375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.25,2135.349853515625,0.0,17.0,-0.009491506032645702,0.0,0.0,1401.6109619140625,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.258331298828125,2147.0400390625,0.0,17.0,-0.009491506032645702,0.0,0.0,1402.73095703125,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2666702270507812,2158.739990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1403.700927734375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2750015258789062,2170.43994140625,0.0,17.0,-0.009491506032645702,0.0,0.0,1404.5408935546875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2833328247070312,2182.14990234375,0.0,17.0,-0.009491506032645702,0.0,0.0,1405.27099609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.2916717529296875,2193.869873046875,0.0,17.0,-0.009491506032645702,0.0,0.0,1405.910888671875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3000030517578125,2205.58984375,0.0,17.0,-0.009491506032645702,0.0,0.0,1406.4609375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3083343505859375,2217.31005859375,0.0,17.0,-0.009491506032645702,0.0,0.0,1406.94091796875,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3166656494140625,2229.0400390625,0.0,17.0,-0.009491506032645702,0.0,0.0,1407.3509521484375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3250045776367188,2240.77001953125,0.0,17.0,-0.009491506032645702,0.0,0.0,1407.7109375,0.0,0.3409999907016754,0.0,0.0005099999834783375,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3333358764648438,2252.5,0.0,17.0,-0.009491506032645702,0.0,0.0,1408.02099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3416671752929688,2264.239990234375,0.0,17.0,-0.009587380103766918,0.0,0.0,1408.2908935546875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3499984741210938,2275.97998046875,0.0,17.0,-0.009587380103766918,0.0,0.0,1408.52099609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.35833740234375,2287.719970703125,0.0,17.0,-0.009587380103766918,0.0,0.0,1408.720947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.366668701171875,2299.4599609375,0.0,17.0,-0.009587380103766918,0.0,0.0,1408.9010009765625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.375,2311.199951171875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.0509033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.383331298828125,2322.93994140625,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.180908203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.3916702270507812,2334.679931640625,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.2908935546875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4000015258789062,2346.419921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.3909912109375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4083328247070312,2358.169921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.48095703125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4166717529296875,2369.919921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.5509033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4250030517578125,2381.669921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.6109619140625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4333343505859375,2393.419921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.6708984375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4416656494140625,2405.169921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.720947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4500045776367188,2416.919921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.760986328125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4583358764648438,2428.669921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.8009033203125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4666671752929688,2440.419921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.8309326171875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.4749984741210938,2452.169921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.8609619140625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.48333740234375,2463.919921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.8809814453125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.491668701171875,2475.669921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.9010009765625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5,2487.419921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.9208984375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.508331298828125,2499.169921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.94091796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5166702270507812,2510.919921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.950927734375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5250015258789062,2522.669921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.9609375,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5333328247070312,2534.419921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.970947265625,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5416717529296875,2546.169921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.98095703125,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
2.5500030517578125,2557.919921875,0.0,17.0,-0.009587380103766918,0.0,0.0,1409.990966796875,0.0,0.3409999907016754,0.0,0.0006099999882280827,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
